player_id,career_player_name,career_bowling_type,career_bowling_hand,career_batting_type,career_batting_hand,career_date_of_birth,career_wicket_keeper,career_batting_innings,career_batting_runs,career_batting_balls,career_batting_fours,career_batting_sixes,career_batting_dismissals,career_bat_sr,career_bat_avg,career_boundary_pct,career_dot_ball_pct,career_bowling_innings,career_bowling_runs_conceded,career_bowling_balls,career_bowling_wickets,career_bow_econ,career_bow_sr,career_wickets_per_100_balls,career_matches_played,career_pct_matches_as_wk,career_avg_batting_order,career_is_capped,career_is_uncapped,career_dob_parsed,career_age_days,career_age_years,career_role_guess,career_bat_runs_per_100,career_bat_impact_proxy,career_bow_wickets_per_100,career_bow_impact_proxy,career_played_in_ipl,m12_player_name,m12_bowling_type,m12_bowling_hand,m12_batting_type,m12_batting_hand,m12_date_of_birth,m12_wicket_keeper,m12_batting_innings,m12_batting_runs,m12_batting_balls,m12_batting_fours,m12_batting_sixes,m12_batting_dismissals,m12_bat_sr,m12_bat_avg,m12_boundary_pct,m12_dot_ball_pct,m12_bowling_innings,m12_bowling_runs_conceded,m12_bowling_balls,m12_bowling_wickets,m12_bow_econ,m12_bow_sr,m12_wickets_per_100_balls,m12_matches_played,m12_pct_matches_as_wk,m12_avg_batting_order,m12_is_capped,m12_is_uncapped,m12_dob_parsed,m12_age_days,m12_age_years,m12_role_guess,m12_bat_runs_per_100,m12_bat_impact_proxy,m12_bow_wickets_per_100,m12_bow_impact_proxy,m12_played_in_ipl,m24_player_name,m24_bowling_type,m24_bowling_hand,m24_batting_type,m24_batting_hand,m24_date_of_birth,m24_wicket_keeper,m24_batting_innings,m24_batting_runs,m24_batting_balls,m24_batting_fours,m24_batting_sixes,m24_batting_dismissals,m24_bat_sr,m24_bat_avg,m24_boundary_pct,m24_dot_ball_pct,m24_bowling_innings,m24_bowling_runs_conceded,m24_bowling_balls,m24_bowling_wickets,m24_bow_econ,m24_bow_sr,m24_wickets_per_100_balls,m24_matches_played,m24_pct_matches_as_wk,m24_avg_batting_order,m24_is_capped,m24_is_uncapped,m24_dob_parsed,m24_age_days,m24_age_years,m24_role_guess,m24_bat_runs_per_100,m24_bat_impact_proxy,m24_bow_wickets_per_100,m24_bow_impact_proxy,m24_played_in_ipl
7266,M Venkatesh,Right-arm medium-fast,R,Left-hand bat,L,12/4/2000,0,20,271,233,17,13,0,116.30901287553648,,12.875536480686696,87.12446351931331,27,571,413,21,8.295399515738499,19.666666666666668,5.084745762711864,32,0,7.375,FALSE,TRUE,4/12/2000,9359,25.62,finishing allrounder,116.30901287553648,520.1497183711957,5.084745762711864,0.6129597197898423,FALSE,M Venkatesh,Right-arm medium-fast,R,Left-hand bat,L,12/4/2000,0,12,42,48,1,3,0,87.5,,8.333333333333334,91.66666666666666,21,468,346,17,8.115606936416185,20.352941176470587,4.913294797687861,22,0,9,FALSE,TRUE,4/12/2000,8994,24.62,finishing allrounder,87.5,303.1088913245535,4.913294797687861,0.6054131054131053,FALSE,M Venkatesh,Right-arm medium-fast,R,Left-hand bat,L,12/4/2000,0,10,39,40,1,3,0,97.5,,10,90,17,424,314,16,8.101910828025478,19.625,5.095541401273885,18,0,8.722222222222221,FALSE,TRUE,4/12/2000,8628,23.62,finishing allrounder,97.5,308.3220719,5.095541401273885,0.6289308176100629,FALSE
7269,Sushant Mishra,Left-arm medium-fast,L,Left-hand bat,L,23/12/00,0,1,0,6,0,0,0,0,,0,100,2,60,52,6,6.923076923076923,8.666666666666666,11.538461538461538,1,0,9,FALSE,TRUE,12/23/2000,9104,24.93,finishing allrounder,0,0,11.538461538461538,1.6666666666666665,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,Anrich Nortje,Right-arm Fast,R,Right-hand bat,R,16/11/93,0,17,49,64,6,0,0,76.5625,,9.375,90.625,49,1544,1100,58,8.421818181818182,18.96551724137931,5.2727272727272725,50,0,10,TRUE,FALSE,11/16/1993,11698,32.03,finishing allrounder,76.5625,315.67527446135216,5.2727272727272725,0.6260794473229706,TRUE,Anrich Nortje,Right-arm Fast,R,Right-hand bat,R,16/11/93,0,17,49,64,6,0,0,76.5625,,9.375,90.625,47,1468,1055,57,8.348815165876777,18.50877192982456,5.402843601895735,48,0,9.958333333333334,TRUE,FALSE,11/16/1993,11333,31.03,finishing allrounder,76.5625,315.67527446135216,5.402843601895735,0.6471389645776567,TRUE,Anrich Nortje,Right-arm Fast,R,Right-hand bat,R,16/11/93,0,15,45,55,6,0,0,81.81818181818181,,10.909090909090908,89.09090909,39,1109,879,50,7.5699658703071675,17.58,5.688282138794084,40,0,10.025,TRUE,FALSE,11/16/1993,10967,30.03,finishing allrounder,81.81818181818181,316.88045559878867,5.688282138794084,0.7514277126540426,TRUE
7276,Rishabh Chouhan,Slow left-arm orthodox,L,Right-hand bat,R,4/9/1999,0,12,326,213,17,22,0,153.05164319248826,,18.309859154929576,81.69014084507043,1,7,6,1,7,6,16.666666666666668,13,0,6,FALSE,TRUE,9/4/1999,9580,26.23,finisher,153.05164319248826,530.1864443825858,16.666666666666668,2.380952380952381,FALSE,Rishabh Chouhan,Slow left-arm orthodox,L,Right-hand bat,R,4/9/1999,0,6,74,73,4,3,0,101.36986301369863,,9.589041096,90.41095890410959,,,,,,,,7,0,6.714285714285714,FALSE,TRUE,9/4/1999,9215,25.23,finisher,101.36986301369863,248.30443967939064,,,FALSE,Rishabh Chouhan,Slow left-arm orthodox,L,Right-hand bat,R,4/9/1999,0,6,74,73,4,3,0,101.36986301369863,,9.589041096,90.41095890410959,,,,,,,,7,0,6.714285714285714,FALSE,TRUE,9/4/1999,8849,24.23,finisher,101.36986301369863,248.30443967939064,,,FALSE
7279,Atharva Ankolekar,Slow left-arm orthodox,L,Left-hand bat,L,26/09/00,0,13,190,152,15,8,0,125,,15.131578947368421,84.86842105263158,20,499,421,21,7.111638954869359,20.047619047619047,4.988123515,21,0,7.809523809523809,FALSE,TRUE,9/26/2000,9192,25.17,finishing allrounder,125,450.6939094329986,4.988123515,0.7014028056112224,FALSE,Atharva Ankolekar,Slow left-arm orthodox,L,Left-hand bat,L,26/09/00,0,3,7,13,0,0,0,53.84615384615385,,0,100,4,75,85,3,5.294117647058823,28.333333333333332,3.5294117647058822,5,0,9.6,FALSE,TRUE,9/26/2000,8827,24.17,finishing allrounder,53.84615384615385,93.26427425370878,3.5294117647058822,0.6666666666666666,FALSE,Atharva Ankolekar,Slow left-arm orthodox,L,Left-hand bat,L,26/09/00,0,3,7,13,0,0,0,53.84615384615385,,0,100,4,75,85,3,5.294117647058823,28.333333333333332,3.5294117647058822,5,0,9.6,FALSE,TRUE,9/26/2000,8461,23.16,finishing allrounder,53.84615384615385,93.26427425370878,3.5294117647058822,0.6666666666666666,FALSE
728,Dawid Malan,Right-arm Leg-Break,R,Left-hand bat,L,3/9/1987,0,40,1113,885,106,42,0,125.76271186440678,,16.72316384180791,83.27683616,,,,,,,,40,0,2.925,TRUE,FALSE,9/3/1987,13964,38.23,top/middle,125.76271186440678,795.3932284220127,,,TRUE,Dawid Malan,Right-arm Leg-Break,R,Left-hand bat,L,3/9/1987,0,31,797,670,78,27,0,118.95522388059702,,15.671641791044776,84.32835820895522,,,,,,,,31,0,2.935483870967742,TRUE,FALSE,9/3/1987,13599,37.23,top/middle,118.95522388059702,662.3146562948548,,,TRUE,Dawid Malan,Right-arm Leg-Break,R,Left-hand bat,L,3/9/1987,0,31,797,670,78,27,0,118.95522388059702,,15.671641791044776,84.32835820895522,,,,,,,,31,0,2.935483870967742,TRUE,FALSE,9/3/1987,13233,36.23,top/middle,118.95522388059702,662.3146562948548,,,TRUE
7289,WJ Lubbe,Right-arm offbreak,R,Left-hand bat,L,22/11/92,0,2,16,10,4,0,0,160,,40,60,,,,,,,,2,0,3,FALSE,TRUE,11/22/1992,12057,33.01,top/middle,160,226.27416997969522,,,FALSE,WJ Lubbe,Right-arm offbreak,R,Left-hand bat,L,22/11/92,0,2,16,10,4,0,0,160,,40,60,,,,,,,,2,0,3,FALSE,TRUE,11/22/1992,11692,32.01,top/middle,160,226.27416997969522,,,FALSE,WJ Lubbe,Right-arm offbreak,R,Left-hand bat,L,22/11/92,0,2,16,10,4,0,0,160,,40,60,,,,,,,,2,0,3,FALSE,TRUE,11/22/1992,11326,31.01,top/middle,160,226.27416997969522,,,FALSE
7292,Ranjit Mali,Right-arm medium,R,Right-hand bat,R,5/11/1988,0,2,10,10,1,0,0,100,,10,90,2,59,31,2,11.419354838709678,15.5,6.451612903225806,3,0,10.333333333333334,FALSE,TRUE,11/5/1988,13535,37.06,finishing allrounder,100,141.4213562373095,6.451612903225806,0.5649717514124293,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,Mrinmoy Dutta,Left-arm medium-fast,L,Left-hand bat,L,24/11/98,0,12,156,130,12,8,0,120,,15.384615384615385,84.61538461538461,20,601,437,20,8.251716247139589,21.85,4.576659038901602,19,0,8.65,FALSE,TRUE,11/24/1998,9864,27.01,finishing allrounder,120,415.6921938165305,4.576659038901602,0.5546311702717692,FALSE,Mrinmoy Dutta,Left-arm medium-fast,L,Left-hand bat,L,24/11/98,0,11,152,121,12,8,0,125.6198347107438,,16.52892561983471,83.47107438016529,18,553,391,17,8.485933503836318,23,4.3478260869565215,18,0,8.526315789473685,FALSE,TRUE,11/24/1998,9499,26.01,finishing allrounder,125.6198347107438,416.63385796200066,4.3478260869565215,0.5123568414707654,FALSE,Mrinmoy Dutta,Left-arm medium-fast,L,Left-hand bat,L,24/11/98,0,7,46,41,5,2,0,112.1951219512195,,17.073170731707318,82.92682926829268,14,414,298,14,8.335570469798657,21.285714285714285,4.697986577181208,14,0,9.2,FALSE,TRUE,11/24/1998,9133,25,finishing allrounder,112.1951219512195,296.84039099749066,4.697986577181208,0.5636070853462157,FALSE
7294,Jitumoni Kalita,Right-arm Leg-Break,R,Right-hand bat,R,10/10/2000,0,5,95,78,9,3,0,121.7948717948718,,15.384615384615385,84.61538461538461,5,79,81,2,5.851851851851852,40.5,2.4691358024691357,6,0,6.333333333333333,FALSE,TRUE,10/10/2000,9178,25.13,finishing allrounder,121.7948717948718,272.34161264420516,2.4691358024691357,0.42194092827004215,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,Mukhtar Hussain,Right-arm medium,R,Right-hand bat,R,11/1/1999,0,6,77,38,9,4,0,202.6315789473684,,34.21052631578947,65.78947368421053,13,310,267,23,6.966292134831461,11.608695652173912,8.614232209737828,12,0,8.75,FALSE,TRUE,1/11/1999,9816,26.87,finishing allrounder,202.6315789473684,496.34397419553864,8.614232209737828,1.2365591397849462,FALSE,Mukhtar Hussain,Right-arm medium,R,Right-hand bat,R,11/1/1999,0,4,77,36,9,4,0,213.88888888888889,,36.111111111111114,63.888888888888886,11,271,218,13,7.458715596330276,16.76923076923077,5.963302752293578,11,0,8.636363636363637,FALSE,TRUE,1/11/1999,9451,25.88,finishing allrounder,213.88888888888889,427.77777777777777,5.963302752293578,0.7995079950799507,FALSE,Mukhtar Hussain,Right-arm medium,R,Right-hand bat,R,11/1/1999,0,4,77,36,9,4,0,213.88888888888889,,36.111111111111114,63.888888888888886,11,271,218,13,7.458715596330276,16.76923076923077,5.963302752293578,11,0,8.636363636363637,FALSE,TRUE,1/11/1999,9085,24.87,finishing allrounder,213.88888888888889,427.77777777777777,5.963302752293578,0.7995079950799507,FALSE
7296,Debabrata Pradhan,Right-arm medium,R,Right-hand bat,R,10/10/1996,0,7,32,26,3,1,0,123.07692307692308,,15.384615384615385,84.61538461538461,11,272,244,23,6.688524590163935,10.608695652173912,9.426229508196721,13,0,8.461538461538462,FALSE,TRUE,10/10/1996,10639,29.13,finishing allrounder,123.07692307692308,325.6309306,9.426229508196721,1.409313725490196,FALSE,Debabrata Pradhan,Right-arm medium,R,Right-hand bat,R,10/10/1996,0,5,29,19,3,1,0,152.6315789473684,,21.05263157894737,78.94736842105263,8,181,176,18,6.170454545454546,9.777777777777779,10.227272727272727,8,0,8.25,FALSE,TRUE,10/10/1996,10274,28.13,finishing allrounder,152.6315789473684,341.2945860394416,10.227272727272727,1.6574585635359114,FALSE,Debabrata Pradhan,Right-arm medium,R,Right-hand bat,R,10/10/1996,0,3,13,11,1,0,0,118.18181818181819,,9.090909090909092,90.90909091,5,122,102,9,7.176470588235294,11.333333333333334,8.823529411764707,5,0,9,FALSE,TRUE,10/10/1996,9908,27.13,finishing allrounder,118.18181818181819,204.69691362177642,8.823529411764707,1.2295081967213115,FALSE
7297,Romario Sharma,Right-arm offbreak,R,Left-hand bat,L,19/12/94,0,16,227,236,11,8,0,96.18644068,,8.050847458,91.94915254237289,8,179,192,14,5.59375,13.714285714285714,7.291666666666667,19,0,5.473684210526316,TRUE,FALSE,12/19/1994,11300,30.94,finishing allrounder,96.18644068,384.7457627118644,7.291666666666667,1.303538175046555,FALSE,Romario Sharma,Right-arm offbreak,R,Left-hand bat,L,19/12/94,0,14,213,220,10,8,0,96.81818181818181,,8.181818181818182,91.81818181818183,8,179,192,14,5.59375,13.714285714285714,7.291666666666667,17,0,5.294117647058823,TRUE,FALSE,12/19/1994,10935,29.94,finishing allrounder,96.81818181818181,362.2604651740225,7.291666666666667,1.303538175046555,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,Sujit Lenka,,,Right-hand bat,R,14/12/92,0,4,121,106,12,6,0,114.15094339622641,,16.98113208,83.01886792452831,,,,,,,,4,1,4.25,FALSE,TRUE,12/14/1992,12035,32.95,top/middle,114.15094339622641,228.30188679245282,,,FALSE,Sujit Lenka,,,Right-hand bat,R,14/12/92,0,4,121,106,12,6,0,114.15094339622641,,16.98113208,83.01886792452831,,,,,,,,4,1,4.25,FALSE,TRUE,12/14/1992,11670,31.95,top/middle,114.15094339622641,228.30188679245282,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,Sanvir Singh,Right-arm medium,R,Right-hand bat,R,12/10/1996,0,45,1280,733,116,70,0,174.62482946793997,,25.37517053206003,74.62482946793997,32,789,590,32,8.023728813559321,18.4375,5.423728813559322,53,0,4.9245283018867925,TRUE,FALSE,10/12/1996,10637,29.12,batting allrounder,174.62482946793997,1171.4189677488666,5.423728813559322,0.6759611322348965,TRUE,Sanvir Singh,Right-arm medium,R,Right-hand bat,R,12/10/1996,0,37,875,524,86,42,0,166.98473282442748,,24.427480916030536,75.57251908396947,27,709,546,31,7.791208791208791,17.612903225806452,5.677655677655678,43,0,5,TRUE,FALSE,10/12/1996,10272,28.12,batting allrounder,166.98473282442748,1015.7284759562866,5.677655677655678,0.7287259050305596,TRUE,Sanvir Singh,Right-arm medium,R,Right-hand bat,R,12/10/1996,0,23,710,393,70,36,0,180.6615776081425,,26.97201017811705,73.02798982188294,16,475,327,19,8.715596330275229,17.210526315789473,5.810397554,27,0,4.962962962962963,TRUE,FALSE,10/12/1996,9906,27.12,batting allrounder,180.6615776081425,866.4224889,5.810397554,0.6666666666666667,TRUE
7312,Nandre Burger,Left-arm medium-fast,L,Left-hand bat,L,11/8/1995,0,3,10,21,0,0,0,47.61904761904762,,0,100,9,266,190,8,8.4,23.75,4.2105263157894735,10,0,10.7,TRUE,FALSE,8/11/1995,11065,30.29,finishing allrounder,47.61904761904762,82.47860988423226,4.2105263157894735,0.5012531328320802,TRUE,Nandre Burger,Left-arm medium-fast,L,Left-hand bat,L,11/8/1995,0,1,1,3,0,0,0,33.333333333333336,,0,100,7,222,149,8,8.939597315436242,18.625,5.369127516778524,8,0,11,TRUE,FALSE,8/11/1995,10700,29.3,finishing allrounder,33.333333333333336,33.333333333333336,5.369127516778524,0.6006006006006006,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7322,Yash Dayal,Left-arm medium-fast,L,Right-hand bat,R,13/12/97,0,8,13,17,0,1,0,76.47058823529412,,5.882352941176471,94.11764705882352,61,1729,1308,60,7.931192660550459,21.8,4.587155963302752,62,0,10.290322580645162,TRUE,FALSE,12/13/1997,10210,27.95,finishing allrounder,76.47058823529412,216.29148601000279,4.587155963302752,0.578368999,TRUE,Yash Dayal,Left-arm medium-fast,L,Right-hand bat,R,13/12/97,0,5,9,9,0,1,0,100,,11.11111111111111,88.88888888888889,46,1274,1003,46,7.6211365902293124,21.804347826086957,4.586241276171486,47,0,10.063829787234043,TRUE,FALSE,12/13/1997,9845,26.95,finishing allrounder,100,223.60679774997897,4.586241276171486,0.6017791732077447,TRUE,Yash Dayal,Left-arm medium-fast,L,Right-hand bat,R,13/12/97,0,4,3,7,0,0,0,42.857142857142854,,0,100,29,793,621,29,7.661835748792271,21.413793103448278,4.669887278582931,30,0,9.633333333333333,TRUE,FALSE,12/13/1997,9479,25.95,finishing allrounder,42.857142857142854,85.71428571428571,4.669887278582931,0.6094997898276587,TRUE
7324,Agnivesh Ayachi,Right-arm medium,R,Right-hand bat,R,15/06/95,0,3,19,25,1,0,0,76,,4,96,4,138,102,4,8.117647058823529,25.5,3.9215686274509802,4,0,6.25,FALSE,TRUE,6/15/1995,11122,30.45,finishing allrounder,76,131.63586137523467,3.9215686274509802,0.4830917874396135,FALSE,Agnivesh Ayachi,Right-arm medium,R,Right-hand bat,R,15/06/95,0,3,19,25,1,0,0,76,,4,96,4,138,102,4,8.117647058823529,25.5,3.9215686274509802,4,0,6.25,FALSE,TRUE,6/15/1995,10757,29.45,finishing allrounder,76,131.63586137523467,3.9215686274509802,0.4830917874396135,FALSE,Agnivesh Ayachi,Right-arm medium,R,Right-hand bat,R,15/06/95,0,3,19,25,1,0,0,76,,4,96,4,138,102,4,8.117647058823529,25.5,3.9215686274509802,4,0,6.25,FALSE,TRUE,6/15/1995,10391,28.45,finishing allrounder,76,131.63586137523467,3.9215686274509802,0.4830917874396135,FALSE
7325,Harpreet Brar,Slow left-arm orthodox,L,Left-hand bat,L,16/09/95,0,57,661,530,48,35,0,124.71698113207547,,15.660377358490566,84.33962264150944,89,2196,1726,82,7.633835457705678,21.048780487804876,4.750869061413673,93,0,7.870967741935484,TRUE,FALSE,9/16/1995,11029,30.2,finishing allrounder,124.71698113207547,941.5925588139557,4.750869061413673,0.6223436551305404,TRUE,Harpreet Brar,Slow left-arm orthodox,L,Left-hand bat,L,16/09/95,0,48,477,388,36,22,0,122.9381443298969,,14.948453608247423,85.05154639175258,75,1806,1461,71,7.416837782340862,20.577464788732396,4.859685147,78,0,7.717948717948718,TRUE,FALSE,9/16/1995,10664,29.2,finishing allrounder,122.9381443298969,851.7404486704685,4.859685147,0.6552233296419343,TRUE,Harpreet Brar,Slow left-arm orthodox,L,Left-hand bat,L,16/09/95,0,29,273,236,18,12,0,115.67796610169492,,12.711864406779661,87.28813559322035,48,1109,919,44,7.240478781284004,20.886363636363637,4.787812840043525,51,0,7.823529411764706,TRUE,FALSE,9/16/1995,10298,28.19,finishing allrounder,115.67796610169492,622.9449120117456,4.787812840043525,0.6612563871355576,TRUE
7326,PP Jaiswal,Right-arm medium,R,Right-hand bat,R,20/09/95,0,11,77,48,5,5,0,160.41666666666666,,20.833333333333332,79.16666666666666,25,657,466,24,8.459227467811159,19.416666666666668,5.150214592274678,25,0,9.16,FALSE,TRUE,9/20/1995,11025,30.18,finishing allrounder,160.41666666666666,532.0418934528453,5.150214592274678,0.608828006,FALSE,PP Jaiswal,Right-arm medium,R,Right-hand bat,R,20/09/95,0,6,51,31,4,3,0,164.51612903225808,,22.580645161290324,77.41935483870968,9,200,136,3,8.823529411764707,45.333333333333336,2.2058823529411766,9,0,8.777777777777779,FALSE,TRUE,9/20/1995,10660,29.19,finishing allrounder,164.51612903225808,402.98057058690995,2.2058823529411766,0.25,FALSE,PP Jaiswal,Right-arm medium,R,Right-hand bat,R,20/09/95,0,6,51,31,4,3,0,164.51612903225808,,22.580645161290324,77.41935483870968,9,200,136,3,8.823529411764707,45.333333333333336,2.2058823529411766,9,0,8.777777777777779,FALSE,TRUE,9/20/1995,10294,28.18,finishing allrounder,164.51612903225808,402.98057058690995,2.2058823529411766,0.25,FALSE
7327,Rasikh Salam,Right-arm medium,R,Right-hand bat,R,5/4/2000,0,8,45,44,5,1,0,102.27272727272727,,13.636363636363637,86.36363636363636,20,536,391,24,8.225063938618925,16.291666666666668,6.138107416879795,20,0,10,TRUE,FALSE,4/5/2000,9366,25.64,finishing allrounder,102.27272727272727,289.27095593995125,6.138107416879795,0.746268657,TRUE,Rasikh Salam,Right-arm medium,R,Right-hand bat,R,5/4/2000,0,8,45,44,5,1,0,102.27272727272727,,13.636363636363637,86.36363636363636,18,468,353,23,7.954674220963173,15.347826086956522,6.515580736543909,18,0,9.944444444444445,TRUE,FALSE,4/5/2000,9001,24.64,finishing allrounder,102.27272727272727,289.27095593995125,6.515580736543909,0.819088319,TRUE,Rasikh Salam,Right-arm medium,R,Right-hand bat,R,5/4/2000,0,3,11,13,1,0,0,84.61538461538461,,7.6923076923076925,92.30769231,6,118,116,5,6.103448275862069,23.2,4.310344827586207,6,0,9.833333333333334,TRUE,FALSE,4/5/2000,8635,23.64,finishing allrounder,84.61538461538461,146.55814525582807,4.310344827586207,0.7062146892655368,TRUE
7328,Prayas Ray Barman,Right-arm Leg-Break,R,Right-hand bat,R,25/10/02,0,14,170,153,11,6,0,111.11111111111111,,11.11111111111111,88.88888888888889,11,241,168,8,8.607142857142858,21,4.761904761904762,16,0,5.8125,FALSE,TRUE,10/25/2002,8433,23.09,finishing allrounder,111.11111111111111,415.73970964154904,4.761904761904762,0.553250346,FALSE,Prayas Ray Barman,Right-arm Leg-Break,R,Right-hand bat,R,25/10/02,0,7,81,75,5,3,0,108,,10.666666666666666,89.33333333333333,8,185,126,5,8.80952381,25.2,3.9682539682539684,8,0,5.375,FALSE,TRUE,10/25/2002,8068,22.09,finishing allrounder,108,285.7411415949758,3.9682539682539684,0.4504504504504504,FALSE,Prayas Ray Barman,Right-arm Leg-Break,R,Right-hand bat,R,25/10/02,0,1,2,3,0,0,0,66.66666666666667,,0,100,2,51,42,0,7.285714285714286,,0,2,0,10,FALSE,TRUE,10/25/2002,7702,21.09,finishing allrounder,66.66666666666667,66.66666666666667,0,0,FALSE
7338,Haider Ali,Slow left-arm orthodox,L,Right-hand bat,R,2/10/2000,0,27,388,276,26,23,0,140.57971014492753,,17.753623188405797,82.24637681,,,,,,,,30,0,4.833333333333333,TRUE,FALSE,10/2/2000,9186,25.15,top/middle,140.57971014492753,730.4736014529612,,,FALSE,Haider Ali,Slow left-arm orthodox,L,Right-hand bat,R,2/10/2000,0,16,178,157,12,7,0,113.37579617834395,,12.101910828025478,87.89808917197452,,,,,,,,18,0,4.611111111111111,TRUE,FALSE,10/2/2000,8821,24.15,top/middle,113.37579617834395,453.5031847133758,,,FALSE,Haider Ali,Slow left-arm orthodox,L,Right-hand bat,R,2/10/2000,0,13,123,106,11,4,0,116.0377358490566,,14.150943396226415,85.84905660377359,,,,,,,,15,0,4.4,TRUE,FALSE,10/2/2000,8455,23.15,top/middle,116.0377358490566,418.3800064925195,,,FALSE
7341,Jake McGurk,Right-arm Leg-Break,R,Right-hand bat,R,11/4/2002,0,20,484,268,52,33,0,180.59701492537314,,31.71641791044776,68.28358208955223,,,,,,,,20,0,1.75,TRUE,FALSE,4/11/2002,8630,23.63,opener,180.59701492537314,807.6544038133569,,,TRUE,Jake McGurk,Right-arm Leg-Break,R,Right-hand bat,R,11/4/2002,0,13,427,208,45,31,0,205.28846153846155,,36.53846153846154,63.46153846153846,,,,,,,,13,0,2,TRUE,FALSE,4/11/2002,8265,22.63,opener,205.28846153846155,740.1780743380401,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,Mohor Sheikh,Right-arm medium,R,Right-hand bat,R,21/03/97,0,3,4,14,0,0,0,28.571428571428573,,0,100,7,168,110,8,9.163636363636364,13.75,7.2727272727272725,7,0,10.571428571428571,FALSE,TRUE,3/21/1997,10477,28.68,finishing allrounder,28.571428571428573,49.48716593053935,7.2727272727272725,0.7936507936507936,FALSE,Mohor Sheikh,Right-arm medium,R,Right-hand bat,R,21/03/97,0,,,,,,,,,,,1,7,8,0,5.25,,0,1,0,11,FALSE,TRUE,3/21/1997,10112,27.69,finisher,,,0,0,FALSE,Mohor Sheikh,Right-arm medium,R,Right-hand bat,R,21/03/97,0,,,,,,,,,,,1,7,8,0,5.25,,0,1,0,11,FALSE,TRUE,3/21/1997,9746,26.68,finisher,,,0,0,FALSE
7344,Shoriful Islam,Left-arm medium-fast,L,Left-hand bat,L,3/6/2001,0,30,106,107,11,5,0,99.06542056074767,,14.953271028037383,85.04672897196261,69,1940,1502,96,7.749667110519308,15.645833333333334,6.391478029294274,70,0,9.742857142857142,TRUE,FALSE,6/3/2001,8942,24.48,finishing allrounder,99.06542056074767,542.6036550985758,6.391478029294274,0.8247422680412371,FALSE,Shoriful Islam,Left-arm medium-fast,L,Left-hand bat,L,3/6/2001,0,17,66,66,6,4,0,100,,15.151515151515152,84.84848484848484,44,1230,958,67,7.703549060542797,14.298507462686567,6.993736951983299,45,0,9.8,TRUE,FALSE,6/3/2001,8577,23.48,finishing allrounder,100,412.31056256176606,6.993736951983299,0.907859079,FALSE,Shoriful Islam,Left-arm medium-fast,L,Left-hand bat,L,3/6/2001,0,9,48,35,5,3,0,137.14285714285714,,22.857142857142858,77.14285714285715,28,829,600,39,8.29,15.384615384615385,6.5,29,0,9.758620689655173,TRUE,FALSE,6/3/2001,8211,22.48,finishing allrounder,137.14285714285714,411.42857142857144,6.5,0.7840772014475272,FALSE
7354,Al Alis,Right-arm offbreak,R,Right-hand bat,R,12/12/1996,0,6,30,47,3,1,0,63.829787234042556,,8.510638298,91.48936170212765,22,540,509,28,6.365422396856582,18.178571428571427,5.500982318,22,0,10.045454545454545,FALSE,TRUE,12/12/1996,10576,28.96,finishing allrounder,63.829787234042556,156.35040911381986,5.500982318,0.8641975308641975,FALSE,Al Alis,Right-arm offbreak,R,Right-hand bat,R,12/12/1996,0,1,0,2,0,0,0,0,,0,100,9,229,205,12,6.702439024390244,17.083333333333332,5.853658536585366,9,0,10.222222222222221,FALSE,TRUE,12/12/1996,10211,27.96,finishing allrounder,0,0,5.853658536585366,0.8733624454148472,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7355,Tayyab Tahir,Right-arm Leg-Break,R,Right-hand bat,R,26/07/93,0,5,63,68,6,1,0,92.64705882,,10.294117647058824,89.70588235294117,,,,,,,,6,0,4.166666666666667,FALSE,TRUE,7/26/1993,11811,32.34,top/middle,92.64705882,207.16512144483346,,,FALSE,Tayyab Tahir,Right-arm Leg-Break,R,Right-hand bat,R,26/07/93,0,3,39,42,5,0,0,92.85714285714286,,11.904761904761905,88.09523809523809,,,,,,,,3,0,3.6666666666666665,FALSE,TRUE,7/26/1993,11446,31.34,top/middle,92.85714285714286,160.83328927425288,,,FALSE,Tayyab Tahir,Right-arm Leg-Break,R,Right-hand bat,R,26/07/93,0,3,39,42,5,0,0,92.85714285714286,,11.904761904761905,88.09523809523809,,,,,,,,3,0,3.6666666666666665,FALSE,TRUE,7/26/1993,11080,30.34,top/middle,92.85714285714286,160.83328927425288,,,FALSE
